placa,tipo_infraccion,gravedad,tipo_vehiculo,velocidad,fecha_hora,hora
DVQ-300,EXCESO_VELOCIDAD,LEVE,AUTO,87.57695896293713,2025-05-26 15:30:30.145741,5
AAH-941,LUZ_ROJA,MODERADA,AUTO,61.87065227469083,2025-02-04 15:30:30.146126,11
OQY-443,INVASION_CARRIL,MODERADA,MOTO,59.598162383351415,2025-09-14 15:30:30.146475,19
NSF-964,INVASION_CARRIL,LEVE,AUTO,87.25043888259056,2025-08-15 15:30:30.146812,14
MDD-169,NO_RESPETAR_PASO_PEATONAL,GRAVE,AUTO,57.412559484038155,2025-09-19 15:30:30.147168,19
CQC-647,NO_CINTURON,LEVE,MOTO,45.94273263248516,2025-01-18 15:30:30.147489,12
ODO-569,EXCESO_VELOCIDAD,GRAVE,MOTO,42.11773908519959,2025-07-02 15:30:30.147787,6
EFT-381,NO_RESPETAR_PASO_PEATONAL,GRAVE,AUTO,62.28584902053259,2025-02-04 15:30:30.148155,1
FMO-327,GIRO_PROHIBIDO,MUY_GRAVE,AUTO,55.90489877966123,2025-07-22 15:30:30.148477,8
KAF-978,NO_RESPETAR_PASO_PEATONAL,LEVE,MOTO,68.77531998431698,2024-10-14 15:30:30.148778,23
YQP-866,USO_CELULAR,LEVE,MOTO,80.06988557230723,2025-07-26 15:30:30.149134,15
VYM-821,GIRO_PROHIBIDO,MUY_GRAVE,AUTO,54.84144930350717,2025-04-02 15:30:30.149461,14
RZS-502,INVASION_CARRIL,GRAVE,AUTO,63.95633377233864,2025-06-23 15:30:30.149787,11
KPD-599,NO_RESPETAR_PASO_PEATONAL,MUY_GRAVE,MOTO,51.61800641906489,2024-11-03 15:30:30.150140,5
AEW-388,USO_CELULAR,LEVE,MOTO,57.87436917447263,2024-11-02 15:30:30.150469,13
XAQ-384,LUZ_ROJA,MODERADA,AUTO,73.16739046858689,2025-04-02 15:30:30.150797,22
BXO-137,LUZ_ROJA,GRAVE,AUTO,47.87717012627793,2025-01-22 15:30:30.151163,23
DOT-566,NO_RESPETAR_PASO_PEATONAL,GRAVE,AUTO,56.26728421513456,2025-09-04 15:30:30.151493,9
YJY-458,EXCESO_VELOCIDAD,LEVE,MOTO,40.37716605269541,2025-06-26 15:30:30.151825,2
VHK-972,ESTACIONAMIENTO_PROHIBIDO,LEVE,AUTO,63.399546262231475,2025-05-11 15:30:30.152172,18
KAS-792,LUZ_ROJA,GRAVE,MOTO,31.106772517594525,2025-09-27 15:30:30.152469,2
EVU-834,LUZ_ROJA,MUY_GRAVE,CAMION,47.661920716268384,2025-02-07 15:30:30.152750,4
ROS-546,USO_CELULAR,MODERADA,AUTO,93.09703469827008,2025-05-13 15:30:30.153111,23
VCR-367,EXCESO_VELOCIDAD,MUY_GRAVE,MOTO,61.194743739208874,2025-02-13 15:30:30.155164,1
ZIV-150,EXCESO_VELOCIDAD,LEVE,AUTO,43.83418881312598,2025-04-20 15:30:30.155572,6
DBF-665,NO_RESPETAR_PASO_PEATONAL,LEVE,AUTO,65.14737831296125,2025-02-26 15:30:30.155930,3
MOK-640,NO_CINTURON,LEVE,AUTO,40.18326499759482,2025-09-04 15:30:30.156880,2
UNB-174,GIRO_PROHIBIDO,LEVE,AUTO,63.75947511512195,2025-03-05 15:30:30.157298,19
ZTH-928,INVASION_CARRIL,LEVE,MOTO,53.51043725499708,2025-05-03 15:30:30.157662,21
UKH-110,GIRO_PROHIBIDO,LEVE,AUTO,92.78595925083862,2024-12-24 15:30:30.158068,6
MYQ-508,NO_CINTURON,GRAVE,CAMION,48.72183711618739,2025-06-14 15:30:30.158443,13
RWR-322,LUZ_ROJA,LEVE,MOTO,83.04801234477254,2025-06-25 15:30:30.158795,6
GTF-600,EXCESO_VELOCIDAD,LEVE,AUTO,63.77568447160002,2025-05-28 15:30:30.159187,12
GQW-893,USO_CELULAR,MUY_GRAVE,CAMION,43.55309867745488,2025-08-19 15:30:30.159551,2
QUL-796,NO_RESPETAR_PASO_PEATONAL,LEVE,AUTO,58.65950004394795,2025-04-20 15:30:30.159909,13
SLV-266,NO_CINTURON,LEVE,AUTO,50.612242009333436,2024-10-31 15:30:30.160269,16
JBC-570,LUZ_ROJA,MODERADA,AUTO,72.54726206947412,2025-05-08 15:30:30.160625,22
WPY-138,LUZ_ROJA,MODERADA,AUTO,43.98416134442182,2025-04-25 15:30:30.161039,11
JMS-674,USO_CELULAR,LEVE,AUTO,66.56238023806647,2025-10-09 15:30:30.161436,14
WNX-485,GIRO_PROHIBIDO,MODERADA,MOTO,79.44383563832594,2025-06-21 15:30:30.161814,3
YCC-766,LUZ_ROJA,MODERADA,AUTO,71.60221250078288,2025-08-18 15:30:30.162213,20
JXR-350,LUZ_ROJA,LEVE,MOTO,74.10808790443896,2025-04-18 15:30:30.162578,12
GRH-740,GIRO_PROHIBIDO,LEVE,AUTO,76.55459825268696,2025-04-22 15:30:30.162961,7
DQG-843,NO_CINTURON,GRAVE,AUTO,62.64859220676664,2024-11-26 15:30:30.163324,17
IEX-448,USO_CELULAR,LEVE,CAMION,61.92676600869439,2025-09-21 15:30:30.163681,16
SGJ-332,LUZ_ROJA,MODERADA,AUTO,51.13043041681581,2025-04-29 15:30:30.164075,11
DVQ-300,LUZ_ROJA,LEVE,AUTO,77.06371527992401,2025-09-19 15:30:30.164428,8
JVU-937,EXCESO_VELOCIDAD,LEVE,AUTO,40.731713866259135,2024-11-28 15:30:30.164759,22
QUN-556,NO_CINTURON,LEVE,AUTO,32.04665939560789,2025-02-27 15:30:30.165151,5
RFE-415,LUZ_ROJA,GRAVE,CAMION,71.8217615018068,2025-07-25 15:30:30.165498,12
KND-765,EXCESO_VELOCIDAD,LEVE,AUTO,39.47455528816298,2025-01-08 15:30:30.165852,23
NZD-700,ESTACIONAMIENTO_PROHIBIDO,MODERADA,CAMION,57.32450362957827,2025-03-28 15:30:30.166225,19
XKS-692,ESTACIONAMIENTO_PROHIBIDO,MUY_GRAVE,AUTO,81.01656098196122,2024-12-16 15:30:30.166575,16
AOE-622,INVASION_CARRIL,GRAVE,AUTO,98.00008501046764,2025-01-23 15:30:30.166932,3
ZBE-128,USO_CELULAR,MODERADA,AUTO,68.37404016552432,2025-08-15 15:30:30.167321,3
KLL-455,EXCESO_VELOCIDAD,LEVE,MOTO,45.30467191029402,2024-11-13 15:30:30.167667,17
NEB-366,NO_RESPETAR_PASO_PEATONAL,MODERADA,BUS,71.15209484142099,2025-09-23 15:30:30.168033,8
CAT-290,USO_CELULAR,GRAVE,AUTO,64.74188724539586,2025-09-14 15:30:30.168379,3
SDR-613,LUZ_ROJA,LEVE,AUTO,72.4065357264501,2025-03-18 15:30:30.168752,19
EFT-381,EXCESO_VELOCIDAD,LEVE,MOTO,37.379784410507575,2025-08-09 15:30:30.169160,11
VAR-323,USO_CELULAR,MODERADA,AUTO,76.18256626542649,2025-02-10 15:30:30.169539,8
TQG-316,GIRO_PROHIBIDO,GRAVE,AUTO,42.65231694891206,2024-11-25 15:30:30.169902,17
MDA-980,ESTACIONAMIENTO_PROHIBIDO,LEVE,AUTO,75.2024124518659,2024-11-14 15:30:30.170301,18
GTF-600,NO_RESPETAR_PASO_PEATONAL,MODERADA,CAMION,43.0376978484715,2025-06-11 15:30:30.170663,9
KKP-982,INVASION_CARRIL,MODERADA,MOTO,62.5338342020813,2025-09-18 15:30:30.171038,13
XAQ-384,GIRO_PROHIBIDO,GRAVE,AUTO,40.246545277831075,2025-06-22 15:30:30.171414,12
UXZ-316,LUZ_ROJA,LEVE,AUTO,51.32681852670369,2025-02-14 15:30:30.171764,8
UXZ-316,GIRO_PROHIBIDO,LEVE,AUTO,64.42711469006125,2025-01-22 15:30:30.172148,18
DLZ-904,NO_CINTURON,LEVE,AUTO,69.20190248507755,2024-10-18 15:30:30.172504,7
GRB-446,NO_RESPETAR_PASO_PEATONAL,LEVE,AUTO,59.51244160413466,2025-01-21 15:30:30.172846,16
MBC-904,GIRO_PROHIBIDO,LEVE,MOTO,63.216433956186705,2025-02-09 15:30:30.173217,23
ODO-569,LUZ_ROJA,GRAVE,AUTO,57.42020256887733,2025-10-08 15:30:30.173561,3
HJI-894,LUZ_ROJA,LEVE,AUTO,76.15447537568488,2025-05-03 15:30:30.173914,2
VYM-821,LUZ_ROJA,MODERADA,AUTO,53.63477038161394,2025-02-24 15:30:30.174292,17
HJI-894,INVASION_CARRIL,LEVE,AUTO,61.54560921729032,2024-12-28 15:30:30.174636,17
EUZ-721,EXCESO_VELOCIDAD,LEVE,BUS,68.86573057274025,2025-10-02 15:30:30.175001,23
AFR-109,EXCESO_VELOCIDAD,GRAVE,AUTO,60.59454097622225,2025-05-21 15:30:30.175387,4
SRA-689,GIRO_PROHIBIDO,MODERADA,AUTO,65.41201452697815,2025-01-16 15:30:30.175737,23
AEW-861,LUZ_ROJA,MODERADA,AUTO,52.618219054627254,2024-10-25 15:30:30.176107,7
OAT-577,ESTACIONAMIENTO_PROHIBIDO,MODERADA,CAMION,61.80390651453465,2024-10-18 15:30:30.176463,15
ECL-124,USO_CELULAR,LEVE,MOTO,77.4937966964923,2024-12-30 15:30:30.176824,20
SQN-620,GIRO_PROHIBIDO,LEVE,MOTO,46.085843222155646,2024-10-17 15:30:30.177212,20
MRC-990,NO_RESPETAR_PASO_PEATONAL,GRAVE,AUTO,71.86513237274383,2025-09-05 15:30:30.177567,5
ZUR-592,EXCESO_VELOCIDAD,MUY_GRAVE,AUTO,40.50973840904377,2024-12-23 15:30:30.177917,11
IEX-448,EXCESO_VELOCIDAD,LEVE,AUTO,71.68781365501206,2025-08-27 15:30:30.178262,1
FWD-538,ESTACIONAMIENTO_PROHIBIDO,LEVE,AUTO,69.89011492603667,2024-12-18 15:30:30.178583,13
GRH-740,LUZ_ROJA,GRAVE,AUTO,50.48587924774029,2024-11-21 15:30:30.178958,7
DVQ-300,NO_CINTURON,LEVE,MOTO,76.93271231324084,2025-04-13 15:30:30.179350,6
EJA-217,GIRO_PROHIBIDO,LEVE,AUTO,56.15018194946553,2025-06-26 15:30:30.179736,15
UVZ-490,USO_CELULAR,GRAVE,AUTO,52.41145589411453,2025-01-04 15:30:30.180124,2
QQT-979,INVASION_CARRIL,GRAVE,AUTO,64.98122192125216,2025-04-03 15:30:30.180484,19
OVW-738,ESTACIONAMIENTO_PROHIBIDO,LEVE,BUS,69.69194514036258,2025-06-12 15:30:30.180834,8
SPP-230,NO_CINTURON,MODERADA,AUTO,81.10939955294913,2025-01-20 15:30:30.181196,14
JGY-372,INVASION_CARRIL,MODERADA,AUTO,63.48329144513051,2024-10-17 15:30:30.181572,0
SXS-417,INVASION_CARRIL,LEVE,AUTO,64.00466384807488,2024-12-10 15:30:30.181989,17
EKF-245,NO_RESPETAR_PASO_PEATONAL,GRAVE,AUTO,76.27766772258475,2025-09-28 15:30:30.182362,4
JCR-949,GIRO_PROHIBIDO,LEVE,AUTO,49.193173939874114,2025-07-25 15:30:30.182701,18
EKF-906,ESTACIONAMIENTO_PROHIBIDO,MODERADA,AUTO,66.17036446727158,2025-09-25 15:30:30.183059,9
XSP-267,INVASION_CARRIL,LEVE,AUTO,74.79763760743917,2024-12-10 15:30:30.183382,17
JXR-350,NO_RESPETAR_PASO_PEATONAL,MUY_GRAVE,MOTO,66.23374559750947,2025-08-04 15:30:30.183719,20
UJD-140,ESTACIONAMIENTO_PROHIBIDO,MODERADA,AUTO,57.28521200978517,2025-07-11 15:30:30.184099,2
JBW-880,ESTACIONAMIENTO_PROHIBIDO,LEVE,AUTO,69.3511196099254,2025-08-22 15:30:30.184445,18
EAH-152,EXCESO_VELOCIDAD,GRAVE,AUTO,53.45605451729957,2025-02-18 15:30:30.184792,0
RGH-932,LUZ_ROJA,LEVE,AUTO,75.72175138903732,2024-12-03 15:30:30.185182,18
QEE-969,NO_CINTURON,MODERADA,MOTO,31.300359436084058,2024-12-19 15:30:30.185540,11
QKL-862,ESTACIONAMIENTO_PROHIBIDO,GRAVE,AUTO,59.24777143790627,2024-11-15 15:30:30.185897,12
SZA-424,INVASION_CARRIL,LEVE,AUTO,70.04851703522425,2025-10-02 15:30:30.186266,6
PQZ-903,NO_CINTURON,LEVE,MOTO,93.8478367681868,2025-05-07 15:30:30.186596,17
XKS-692,LUZ_ROJA,GRAVE,AUTO,55.74439907452902,2025-02-24 15:30:30.186957,2
USP-480,EXCESO_VELOCIDAD,LEVE,AUTO,77.85712477790223,2024-12-01 15:30:30.187320,6
XSG-102,NO_RESPETAR_PASO_PEATONAL,LEVE,AUTO,60.737969067161444,2025-10-03 15:30:30.187668,10
VCP-780,EXCESO_VELOCIDAD,LEVE,MOTO,57.10569015600349,2024-12-10 15:30:30.188036,2
DFM-983,EXCESO_VELOCIDAD,MUY_GRAVE,AUTO,49.19786099759539,2025-07-12 15:30:30.188368,10
HYE-494,INVASION_CARRIL,MODERADA,MOTO,70.60526254436408,2025-02-26 15:30:30.188711,1
HOC-305,EXCESO_VELOCIDAD,GRAVE,CAMION,57.14714036740497,2024-12-28 15:30:30.189106,17
ISL-364,NO_CINTURON,LEVE,AUTO,70.03521257786223,2025-09-20 15:30:30.189446,10
HYE-494,EXCESO_VELOCIDAD,MUY_GRAVE,AUTO,77.31322338437211,2024-11-20 15:30:30.189795,8
CSH-328,INVASION_CARRIL,LEVE,AUTO,44.48755181757987,2024-12-20 15:30:30.190193,23
OMR-605,LUZ_ROJA,MODERADA,AUTO,46.152387067920074,2025-02-05 15:30:30.190545,8
JGY-372,EXCESO_VELOCIDAD,MUY_GRAVE,MOTO,68.04969867706393,2025-07-21 15:30:30.190900,6
PSE-185,USO_CELULAR,MUY_GRAVE,AUTO,37.000435265078636,2024-11-15 15:30:30.191276,14
JPO-289,NO_CINTURON,GRAVE,MOTO,60.494171960626296,2025-05-12 15:30:30.191633,10
AAH-941,EXCESO_VELOCIDAD,GRAVE,AUTO,76.95887096496044,2025-01-31 15:30:30.192017,19
AYG-620,NO_RESPETAR_PASO_PEATONAL,LEVE,BUS,58.41547135953904,2025-08-23 15:30:30.192368,22
JDF-799,NO_CINTURON,LEVE,MOTO,46.51677901467629,2025-05-30 15:30:30.192719,18
MUJ-285,EXCESO_VELOCIDAD,LEVE,AUTO,58.87052108037127,2025-04-23 15:30:30.193124,11
ZBU-172,LUZ_ROJA,LEVE,MOTO,48.56183904690631,2025-04-29 15:30:30.193483,9
YYT-844,EXCESO_VELOCIDAD,LEVE,CAMION,60.79376399229202,2024-12-21 15:30:30.193841,8
ULC-599,LUZ_ROJA,LEVE,AUTO,65.57191032476264,2025-03-16 15:30:30.194206,15
GIV-377,USO_CELULAR,MODERADA,AUTO,46.78859713327918,2025-10-07 15:30:30.194545,1
FVQ-705,LUZ_ROJA,LEVE,AUTO,42.19880091732569,2025-08-20 15:30:30.194902,20
HWG-742,EXCESO_VELOCIDAD,MODERADA,AUTO,69.66080442834331,2025-07-21 15:30:30.195298,1
EJJ-182,ESTACIONAMIENTO_PROHIBIDO,GRAVE,AUTO,84.65286013190237,2024-11-13 15:30:30.195648,11
OZI-976,EXCESO_VELOCIDAD,LEVE,MOTO,64.84462112932289,2025-02-08 15:30:30.196019,3
AOE-622,NO_RESPETAR_PASO_PEATONAL,MODERADA,AUTO,66.33437446895094,2024-10-16 15:30:30.196344,11
AHQ-966,ESTACIONAMIENTO_PROHIBIDO,LEVE,AUTO,62.051838001154934,2025-06-24 15:30:30.196684,7
FPC-759,GIRO_PROHIBIDO,MUY_GRAVE,AUTO,65.01236432809732,2024-12-03 15:30:30.197048,5
KUG-181,LUZ_ROJA,GRAVE,AUTO,67.04960310497827,2024-11-16 15:30:30.197404,17
QMP-523,USO_CELULAR,MODERADA,CAMION,58.547027452547866,2024-12-16 15:30:30.197795,12
HZJ-701,NO_RESPETAR_PASO_PEATONAL,MODERADA,MOTO,68.59692899355976,2024-10-21 15:30:30.198182,20
KPD-599,EXCESO_VELOCIDAD,MODERADA,AUTO,64.46316459662323,2025-07-31 15:30:30.198507,0
PZP-671,ESTACIONAMIENTO_PROHIBIDO,GRAVE,MOTO,72.25767839199315,2025-08-17 15:30:30.198851,10
OWN-462,NO_RESPETAR_PASO_PEATONAL,MUY_GRAVE,AUTO,35.57212550046283,2025-07-14 15:30:30.199236,23
SXS-417,NO_RESPETAR_PASO_PEATONAL,GRAVE,CAMION,54.69290000228117,2025-06-21 15:30:30.199582,13
GQW-893,NO_CINTURON,LEVE,AUTO,53.65177050197563,2024-12-17 15:30:30.199931,11
SVB-781,ESTACIONAMIENTO_PROHIBIDO,GRAVE,AUTO,65.86585361617871,2025-02-12 15:30:30.200309,12
IQN-242,NO_CINTURON,LEVE,AUTO,67.44951922469843,2025-04-27 15:30:30.200665,5
RNR-805,USO_CELULAR,LEVE,AUTO,69.52650017396888,2025-01-14 15:30:30.201042,0
SVX-124,EXCESO_VELOCIDAD,LEVE,AUTO,33.985531857950036,2025-01-18 15:30:30.201401,21
PWB-596,NO_CINTURON,LEVE,MOTO,78.9707151089535,2025-02-08 15:30:30.201722,7
HZJ-701,NO_RESPETAR_PASO_PEATONAL,LEVE,MOTO,73.25410178991254,2025-06-26 15:30:30.202391,15
PGE-889,NO_CINTURON,LEVE,AUTO,39.50702493496624,2025-02-26 15:30:30.202787,20
DVQ-300,GIRO_PROHIBIDO,LEVE,AUTO,77.31607180677673,2025-10-11 15:30:30.203182,21
IUI-301,NO_RESPETAR_PASO_PEATONAL,MUY_GRAVE,MOTO,66.55639026386187,2024-10-28 15:30:30.203508,15
FCG-278,LUZ_ROJA,GRAVE,MOTO,53.6864859213759,2025-05-16 15:30:30.203855,17
ISP-939,NO_RESPETAR_PASO_PEATONAL,LEVE,AUTO,36.5937070428463,2025-07-14 15:30:30.204260,22
YWE-127,NO_CINTURON,LEVE,AUTO,41.02207391950962,2025-07-13 15:30:30.204616,16
XNX-110,LUZ_ROJA,MODERADA,AUTO,84.40674842508385,2025-02-15 15:30:30.205024,4
JDF-799,ESTACIONAMIENTO_PROHIBIDO,MODERADA,MOTO,60.02493096388881,2025-05-28 15:30:30.205403,18
XSP-267,EXCESO_VELOCIDAD,GRAVE,AUTO,54.04565723987607,2025-04-05 15:30:30.205765,13
YZI-852,USO_CELULAR,MUY_GRAVE,BUS,62.353259066131336,2025-03-09 15:30:30.206174,7
FPC-759,LUZ_ROJA,GRAVE,AUTO,73.42363301923963,2024-12-01 15:30:30.206526,22
QOL-417,GIRO_PROHIBIDO,GRAVE,MOTO,49.74471427456372,2025-06-12 15:30:30.206880,15
MUJ-285,NO_CINTURON,LEVE,CAMION,53.10153236017132,2025-02-01 15:30:30.207245,22
EWJ-271,NO_CINTURON,GRAVE,MOTO,46.80534486673139,2025-01-09 15:30:30.207591,5
MYQ-508,INVASION_CARRIL,LEVE,CAMION,47.695073083012986,2024-11-08 15:30:30.207957,17
EOY-549,NO_CINTURON,LEVE,CAMION,37.05113651985576,2024-11-08 15:30:30.208312,22
PMN-646,LUZ_ROJA,MODERADA,AUTO,57.929465671766394,2025-08-19 15:30:30.208651,0
HUG-221,ESTACIONAMIENTO_PROHIBIDO,LEVE,AUTO,66.56136728584401,2025-05-16 15:30:30.209029,22
UQW-584,GIRO_PROHIBIDO,LEVE,AUTO,48.741792164954276,2025-01-02 15:30:30.209397,7
RGH-932,GIRO_PROHIBIDO,MODERADA,AUTO,67.14645250075687,2024-11-24 15:30:30.209727,16
DHD-795,LUZ_ROJA,MODERADA,AUTO,57.70109169901042,2025-07-06 15:30:30.210109,1
YCC-766,ESTACIONAMIENTO_PROHIBIDO,LEVE,MOTO,48.73978519422517,2025-04-17 15:30:30.210455,7
YRY-367,EXCESO_VELOCIDAD,GRAVE,AUTO,67.71565704920785,2025-01-19 15:30:30.210792,7
NHI-825,EXCESO_VELOCIDAD,GRAVE,AUTO,55.904681738761084,2024-12-06 15:30:30.211171,4
VUK-863,EXCESO_VELOCIDAD,MUY_GRAVE,AUTO,55.49332593403253,2025-07-13 15:30:30.211522,7
RDR-392,LUZ_ROJA,GRAVE,BUS,57.6801369206294,2025-02-20 15:30:30.211866,17
PGE-889,GIRO_PROHIBIDO,LEVE,AUTO,59.09803465487922,2025-09-04 15:30:30.212242,0
OYI-679,NO_RESPETAR_PASO_PEATONAL,LEVE,CAMION,55.39130661507403,2025-05-25 15:30:30.212592,19
LLT-897,EXCESO_VELOCIDAD,GRAVE,MOTO,80.53641874144277,2025-07-22 15:30:30.213207,11
EDC-758,ESTACIONAMIENTO_PROHIBIDO,GRAVE,MOTO,43.16273514415701,2025-03-10 15:30:30.213587,3
SZC-667,INVASION_CARRIL,MUY_GRAVE,AUTO,74.5906558938326,2024-12-07 15:30:30.213980,11
TZQ-672,NO_CINTURON,MODERADA,MOTO,72.53374164509592,2025-06-03 15:30:30.214359,22
AAH-941,ESTACIONAMIENTO_PROHIBIDO,GRAVE,BUS,48.29901070612327,2025-09-24 15:30:30.214716,8
CPW-111,LUZ_ROJA,GRAVE,MOTO,74.93768887815449,2024-12-19 15:30:30.215123,19
JPO-289,LUZ_ROJA,MODERADA,AUTO,59.567386039813265,2025-04-02 15:30:30.215467,16
VPG-576,EXCESO_VELOCIDAD,MUY_GRAVE,AUTO,62.8294662235197,2024-11-11 15:30:30.215803,20
JPO-289,EXCESO_VELOCIDAD,MODERADA,MOTO,84.12100870759093,2024-12-31 15:30:30.216177,22
ZOP-984,LUZ_ROJA,MODERADA,AUTO,39.19847683743471,2025-07-20 15:30:30.216515,8
PWF-575,LUZ_ROJA,MUY_GRAVE,MOTO,58.32699575709739,2024-11-11 15:30:30.216849,1
XQD-448,INVASION_CARRIL,GRAVE,AUTO,37.436299934327685,2025-08-06 15:30:30.217236,16
MXT-795,USO_CELULAR,GRAVE,AUTO,63.678182602025316,2025-02-06 15:30:30.217553,2
WII-198,INVASION_CARRIL,LEVE,MOTO,58.93641956208947,2025-02-22 15:30:30.217887,13
PPA-300,EXCESO_VELOCIDAD,LEVE,AUTO,54.97249540160423,2025-07-27 15:30:30.218284,0
SDR-613,USO_CELULAR,LEVE,AUTO,64.72752305697631,2025-06-17 15:30:30.218647,22
KWA-913,NO_CINTURON,LEVE,CAMION,57.58170223126775,2025-06-18 15:30:30.219032,2
NAS-784,NO_RESPETAR_PASO_PEATONAL,MODERADA,MOTO,66.19232059099718,2025-08-02 15:30:30.219363,5
SGU-940,INVASION_CARRIL,MODERADA,AUTO,42.11454662597466,2025-02-16 15:30:30.219726,20
ZIV-150,USO_CELULAR,GRAVE,MOTO,66.82362899929012,2024-11-06 15:30:30.220102,20
EIX-291,EXCESO_VELOCIDAD,MODERADA,MOTO,36.78742559921658,2025-05-27 15:30:30.220459,8
NHI-825,NO_RESPETAR_PASO_PEATONAL,MODERADA,AUTO,88.00396391511619,2024-10-14 15:30:30.220808,19
NWQ-981,USO_CELULAR,GRAVE,AUTO,54.115394564764614,2025-04-09 15:30:30.221184,13
IEA-918,EXCESO_VELOCIDAD,LEVE,AUTO,61.60843932628729,2025-04-29 15:30:30.221500,22
WZB-529,EXCESO_VELOCIDAD,LEVE,AUTO,52.50193448242452,2025-08-02 15:30:30.221858,3
VDS-823,GIRO_PROHIBIDO,GRAVE,MOTO,61.78786219511388,2025-02-22 15:30:30.222226,10
SLV-266,USO_CELULAR,MUY_GRAVE,AUTO,49.06445357960193,2025-01-19 15:30:30.222564,19
DSZ-610,NO_RESPETAR_PASO_PEATONAL,LEVE,AUTO,98.65581494355048,2025-03-10 15:30:30.222907,22
PMR-978,ESTACIONAMIENTO_PROHIBIDO,LEVE,AUTO,62.61732299231604,2025-09-30 15:30:30.223266,0
SDR-613,ESTACIONAMIENTO_PROHIBIDO,MODERADA,CAMION,69.08270476686248,2025-06-14 15:30:30.223617,22
NOU-618,INVASION_CARRIL,MODERADA,MOTO,60.966112836479134,2025-09-27 15:30:30.223993,4
HJI-894,EXCESO_VELOCIDAD,MODERADA,AUTO,41.48037714964366,2025-03-05 15:30:30.224363,21
BXL-513,INVASION_CARRIL,LEVE,AUTO,41.267953012654765,2025-01-14 15:30:30.224716,14
YCY-960,INVASION_CARRIL,MODERADA,MOTO,54.50013341579251,2024-12-25 15:30:30.225094,17
OQY-443,NO_CINTURON,GRAVE,AUTO,58.41291011368243,2025-09-12 15:30:30.225439,6
GNT-950,GIRO_PROHIBIDO,MODERADA,MOTO,51.877904902392466,2024-12-24 15:30:30.225756,23
ISP-939,ESTACIONAMIENTO_PROHIBIDO,GRAVE,AUTO,58.46990579809108,2025-08-04 15:30:30.226192,19
MOU-179,GIRO_PROHIBIDO,MODERADA,AUTO,69.46836535457675,2025-09-26 15:30:30.226571,14
BAW-154,EXCESO_VELOCIDAD,LEVE,MOTO,42.73160013739284,2025-05-10 15:30:30.226917,8
AUV-985,NO_RESPETAR_PASO_PEATONAL,LEVE,AUTO,62.9567750268405,2025-04-05 15:30:30.227253,2
RNR-805,GIRO_PROHIBIDO,LEVE,AUTO,62.8145678154638,2025-07-17 15:30:30.227567,7
QWM-378,EXCESO_VELOCIDAD,LEVE,AUTO,58.66195053462498,2025-05-01 15:30:30.227911,15
ZUB-439,NO_RESPETAR_PASO_PEATONAL,MUY_GRAVE,MOTO,84.15439470724306,2024-11-15 15:30:30.228288,5
GTO-206,LUZ_ROJA,GRAVE,MOTO,69.11874777562382,2025-09-10 15:30:30.228626,7
VQT-781,USO_CELULAR,GRAVE,CAMION,67.27597232199369,2025-07-30 15:30:30.228990,14
CRY-834,EXCESO_VELOCIDAD,MODERADA,AUTO,52.53384561865748,2025-02-16 15:30:30.229344,12
WII-198,NO_RESPETAR_PASO_PEATONAL,GRAVE,AUTO,76.69158776722583,2024-12-31 15:30:30.229701,16
TYD-493,ESTACIONAMIENTO_PROHIBIDO,GRAVE,AUTO,74.59723245514331,2024-12-02 15:30:30.230072,8
KHZ-282,GIRO_PROHIBIDO,LEVE,AUTO,61.43424592093536,2025-08-21 15:30:30.230441,16
QAO-602,LUZ_ROJA,LEVE,CAMION,38.21787096874756,2025-02-08 15:30:30.230771,22
ZTH-928,NO_CINTURON,MODERADA,AUTO,33.22102428237672,2024-10-26 15:30:30.231141,8
VVH-660,EXCESO_VELOCIDAD,MUY_GRAVE,AUTO,61.03359199681458,2025-07-01 15:30:30.231499,11
REL-271,EXCESO_VELOCIDAD,MODERADA,MOTO,58.01093882639255,2025-01-03 15:30:30.231842,19
LPZ-573,LUZ_ROJA,LEVE,AUTO,37.11689633597186,2025-05-15 15:30:30.232239,9
XVN-573,NO_CINTURON,LEVE,AUTO,97.06870567366846,2025-06-02 15:30:30.232591,17
OAT-577,EXCESO_VELOCIDAD,MODERADA,CAMION,65.29456124584301,2025-06-22 15:30:30.232978,10
JZS-138,EXCESO_VELOCIDAD,MODERADA,AUTO,49.31566071290581,2025-06-17 15:30:30.233338,4
VUS-592,EXCESO_VELOCIDAD,GRAVE,MOTO,63.6725880614993,2025-06-05 15:30:30.233679,5
OSL-666,GIRO_PROHIBIDO,LEVE,AUTO,79.12808604648667,2025-01-11 15:30:30.234040,20
PDK-545,GIRO_PROHIBIDO,MODERADA,MOTO,44.984856832757785,2025-03-15 15:30:30.234391,16
BSS-391,EXCESO_VELOCIDAD,MUY_GRAVE,AUTO,75.49784796544722,2025-09-21 15:30:30.234734,21
NRZ-876,LUZ_ROJA,LEVE,AUTO,77.1534906739292,2025-02-09 15:30:30.235138,0
QMP-523,EXCESO_VELOCIDAD,MODERADA,MOTO,61.59740970435138,2025-06-07 15:30:30.235483,14
PSE-185,NO_RESPETAR_PASO_PEATONAL,MODERADA,AUTO,63.86035089906679,2024-11-18 15:30:30.235816,6
BSI-295,NO_CINTURON,LEVE,AUTO,63.31634055538054,2024-11-09 15:30:30.236204,10
